6,13485,2
3,14843,2
2,10299,2
7,CLD,2
5,11267,2
7,CDV,2
3,SWF,2
7,BRW,2
5,TWF,2
1,14576,2
3,14893,2
1,14635,2
2,AEX,2
5,11884,2
2,10693,2
5,11977,2
5,11986,2
5,11995,2
4,12945,2
2,10713,2
3,SUX,2
5,12217,2
1,MDT,2
3,DVL,2
5,12391,2
7,BLI,2
5,WRG,2
2,GST,2
5,12523,2
2,BJI,2
5,YUM,2
7,AZO,2
2,11042,2
5,12982,2
5,12992,2
5,13158,2
6,10136,2
7,ALO,2
1,13342,2
7,ABR,2
5,13422,2
3,15356,2
4,12278,2
5,13891,2
2,13931,2
5,13931,2
2,GNV,2
6,10423,2
5,14113,2
5,14122,2
2,11267,2
3,15412,2
6,CMI,2
6,10529,2
3,SPS,2
5,14570,2
1,11193,2
5,14576,2
1,BZN,2
6,10713,2
5,14685,2
3,EAU,2
2,14783,2
7,14843,2
7,14814,2
5,14814,2
6,10792,2
7,14730,2
5,15024,2
5,15096,2
4,11995,2
5,15370,2
7,14635,2
5,15919,2
7,14524,2
1,13076,2
7,14492,2
1,15027,2
1,11986,2
2,11986,2
6,14730,2
5,AGS,2
7,14262,2
5,ALO,2
3,ACT,2
7,14122,2
4,11867,2
3,EGE,2
5,BFL,2
2,12173,2
7,13871,2
5,BJI,2
7,BRD,2
3,BET,2
5,BPT,2
7,13485,2
6,11193,2
2,FAY,2
6,11267,2
3,BIL,2
7,13198,2
2,EYW,2
1,MSO,2
7,12451,2
2,ELM,2
2,EGE,2
4,11146,2
5,CMI,2
1,12173,2
2,12339,2
7,12173,2
2,DRO,2
3,BMI,2
5,CRW,2
3,BPT,2
7,10994,2
1,13433,2
5,DLH,2
3,HYS,2
1,BJI,2
2,CWA,2
6,14027,2
6,11423,2
2,ACT,2
2,12945,2
2,CRP,2
6,AMA,2
7,10299,2
6,BFL,2
1,BRO,2
2,14524,2
3,EKO,2
5,GFK,2
5,GGG,2
5,GJT,2
5,GNV,2
2,ABY,2
6,TXK,2
6,TTN,2
6,11823,2
4,10874,2
6,11977,2
6,11982,2
5,HLN,2
6,SPS,2
3,HLN,2
6,SJT,2
3,BRD,2
5,HYS,2
6,SIT,2
2,12954,2
1,12339,2
2,14570,2
6,12264,2
6,AZO,2
4,10792,2
6,12278,2
3,ESC,2
1,BPT,2
5,JLN,2
5,JMS,2
6,AVP,2
1,LAR,2
5,LAN,2
6,RHI,2
3,SIT,2
4,10713,2
6,PSG,2
6,PSE,2
3,MLI,2
3,MLB,2
6,PAH,2
6,OTZ,2
3,OAJ,2
5,LSE,2
4,10685,2
6,OME,2
6,OAJ,2
5,MDT,2
6,MTJ,2
6,MSO,2
6,MRY,2
5,MHK,2
5,MHT,2
6,MOT,2
6,MLU,2
2,13076,2
5,MLB,2
6,14122,2
3,MGM,2
5,MOT,2
5,MSO,2
3,MFR,2
3,CDV,2
1,LBE,2
5,OAJ,2
6,MEI,2
1,MBS,2
6,LRD,2
3,FLG,2
4,10299,2
3,LBE,2
3,PAH,2
5,PAH,2
6,KTN,2
3,LAW,2
3,LAN,2
1,MEI,2
3,CLL,2
3,GFK,2
6,IAG,2
1,12278,2
6,HLN,2
3,JNU,2
6,14262,2
3,CMI,2
3,COU,2
5,RKS,2
3,11986,2
1,EYW,2
6,15356,2
3,11641,2
3,11537,2
4,BRO,2
3,11423,2
6,GRB,2
1,ELM,2
1,14027,2
3,10874,2
3,10800,2
5,ROW,2
3,10781,2
3,10713,2
3,10627,2
3,10185,2
4,CMX,2
3,TVC,2
1,DBQ,2
4,AVP,2
4,DBQ,2
2,SUN,2
4,DVL,2
4,EGE,2
1,FAI,2
2,SPS,2
4,EWN,2
2,SPI,2
1,FAY,2
3,GCK,2
2,ROW,2
4,GCC,2
1,CSG,2
4,GPT,2
1,FLG,2
4,ACY,2
1,SIT,2
4,GTR,2
2,OTZ,2
4,HDN,2
2,OAJ,2
3,12954,2
2,MLU,2
2,MLB,2
2,MKG,2
3,12992,2
4,ILM,2
1,CLL,2
2,BRW,2
6,13244,2
4,ABE,2
3,13230,2
2,LSE,2
2,LRD,2
1,CLD,2
4,15370,2
5,SIT,2
2,BQN,2
5,SJT,2
7,TXK,2
4,LAW,2
7,TOL,2
4,LCH,2
6,EGE,2
6,ABI,2
6,ECP,2
7,SPS,2
7,SPI,2
4,LWS,2
6,DRO,2
5,SPI,2
7,SBP,2
7,ROW,2
4,MHK,2
3,13485,2
7,ROA,2
7,RDM,2
1,10135,1
1,10257,1
1,10268,1
1,10529,1
1,10785,1
1,10849,1
1,10990,1
1,11003,1
1,11066,1
1,11122,1
1,11537,1
1,11540,1
1,11603,1
1,11612,1
1,11617,1
1,11624,1
1,11637,1
1,11638,1
1,11823,1
1,11884,1
1,11921,1
1,11953,1
1,11973,1
1,11977,1
1,11995,1
1,12197,1
1,12206,1
1,12280,1
1,12323,1
1,12448,1
1,12982,1
1,13029,1
1,13184,1
1,13377,1
1,13459,1
1,13485,1
1,13851,1
1,13931,1
1,14113,1
1,14150,1
1,14252,1
1,14321,1
1,14524,1
1,14570,1
1,14730,1
1,14794,1
1,14842,1
1,15096,1
1,15370,1
1,15376,1
1,15412,1
1,15919,1
1,ABR,1
1,ABY,1
1,ACK,1
1,ACT,1
1,APN,1
1,BET,1
1,BRD,1
1,CPR,1
1,DIK,1
1,DRO,1
1,ERI,1
1,ESC,1
1,FSM,1
1,GCK,1
1,GFK,1
1,GRI,1
1,HDN,1
1,HOB,1
1,HYS,1
1,IAG,1
1,IMT,1
1,INL,1
1,LAW,1
1,LNK,1
1,LRD,1
1,LWS,1
1,MFR,1
1,MQT,1
1,OME,1
1,PAH,1
1,PBG,1
1,PHF,1
1,PIH,1
1,PLN,1
1,PSG,1
1,RDD,1
1,RKS,1
1,ROW,1
1,RST,1
1,SAF,1
1,SJT,1
1,SMX,1
1,SPS,1
1,TTN,1
1,TXK,1
1,VEL,1
1,VLD,1
1,WYS,1
2,10158,1
2,10170,1
2,10208,1
2,10257,1
2,10408,1
2,10599,1
2,10685,1
2,10781,1
2,10994,1
2,11049,1
2,11066,1
2,11140,1
2,11423,1
2,11481,1
2,11603,1
2,11637,1
2,11721,1
2,11775,1
2,11921,1
2,11953,1
2,11973,1
2,11977,1
2,11995,1
2,12278,1
2,12389,1
2,12402,1
2,12451,1
2,12819,1
2,12992,1
2,13029,1
2,13256,1
2,13277,1
2,13296,1
2,13422,1
2,13433,1
2,13486,1
2,13495,1
2,13795,1
2,13964,1
2,14108,1
2,14122,1
2,14262,1
2,14696,1
2,15070,1
2,15356,1
2,15370,1
2,15376,1
2,15380,1
2,15919,1
2,ABR,1
2,ADQ,1
2,ALO,1
2,ASE,1
2,AVP,1
2,BGR,1
2,BRO,1
2,BTM,1
2,CDC,1
2,CIU,1
2,CLD,1
2,CMI,1
2,DIK,1
2,DLH,1
2,EAU,1
2,EKO,1
2,ERI,1
2,GCC,1
2,GRI,1
2,HLN,1
2,HYS,1
2,IMT,1
2,JMS,1
2,LAR,1
2,LBE,1
2,LNK,1
2,LWS,1
2,MEI,1
2,MHK,1
2,OME,1
2,PAH,1
2,PBG,1
2,PIH,1
2,PSC,1
2,PSE,1
2,PSG,1
2,RDD,1
2,RKS,1
2,SGU,1
2,SWF,1
2,TVC,1
2,TWF,1
2,TYR,1
2,VLD,1
2,WRG,1
2,YAK,1
3,10140,1
3,10157,1
3,10257,1
3,10529,1
3,10792,1
3,10868,1
3,11066,1
3,11140,1
3,11146,1
3,11252,1
3,11267,1
3,11481,1
3,11612,1
3,11778,1
3,11982,1
3,12217,1
3,12278,1
3,12339,1
3,12391,1
3,12448,1
3,12451,1
3,12523,1
3,12758,1
3,12891,1
3,12896,1
3,12898,1
3,12945,1
3,12951,1
3,12982,1
3,13244,1
3,13296,1
3,13367,1
3,13433,1
3,13476,1
3,13577,1
3,14027,1
3,14150,1
3,14574,1
3,14588,1
3,14674,1
3,14689,1
3,14794,1
3,14814,1
3,14828,1
3,14986,1
3,15048,1
3,15096,1
3,15249,1
3,16218,1
3,ABE,1
3,ABI,1
3,ACV,1
3,ALO,1
3,APN,1
3,ATW,1
3,BJI,1
3,BLI,1
3,BQN,1
3,BRW,1
3,CDC,1
3,CEC,1
3,CIU,1
3,CMX,1
3,DHN,1
3,DIK,1
3,DLH,1
3,DRO,1
3,EWN,1
3,FCA,1
3,GTF,1
3,GUM,1
3,HIB,1
3,HOB,1
3,IAG,1
3,JMS,1
3,KTN,1
3,LWS,1
3,MBS,1
3,MMH,1
3,MQT,1
3,MRY,1
3,MTJ,1
3,OME,1
3,OTZ,1
3,PHF,1
3,PIB,1
3,PIH,1
3,PUB,1
3,ROW,1
3,RST,1
3,SCC,1
3,SPI,1
3,STX,1
3,TXK,1
3,WRG,1
3,YAK,1
4,10136,1
4,10140,1
4,10257,1
4,10408,1
4,10431,1
4,10529,1
4,10627,1
4,10747,1
4,10781,1
4,10800,1
4,10849,1
4,10990,1
4,11067,1
4,11109,1
4,11140,1
4,11203,1
4,11423,1
4,11481,1
4,11540,1
4,11603,1
4,11612,1
4,11637,1
4,11898,1
4,11953,1
4,12177,1
4,12206,1
4,12323,1
4,12402,1
4,12951,1
4,12954,1
4,12982,1
4,13184,1
4,13230,1
4,13256,1
4,13360,1
4,13485,1
4,13871,1
4,13931,1
4,14098,1
4,14109,1
4,14252,1
4,14256,1
4,14262,1
4,14307,1
4,14321,1
4,14457,1
4,14520,1
4,14574,1
4,14576,1
4,14635,1
4,14685,1
4,14689,1
4,14696,1
4,14730,1
4,14783,1
4,15389,1
4,15411,1
4,15919,1
4,ACV,1
4,ADQ,1
4,ALO,1
4,AZO,1
4,BQK,1
4,BQN,1
4,BRW,1
4,CLL,1
4,CWA,1
4,DAB,1
4,DLH,1
4,DRO,1
4,ESC,1
4,FAI,1
4,FSM,1
4,GCK,1
4,GGG,1
4,GRI,1
4,GST,1
4,GTF,1
4,GUC,1
4,HOB,1
4,INL,1
4,JMS,1
4,LAR,1
4,MEI,1
4,MLB,1
4,MOT,1
4,MQT,1
4,MSO,1
4,MTJ,1
4,OME,1
4,ORH,1
4,PIB,1
4,PIH,1
4,PSE,1
4,PSG,1
4,PUB,1
4,RDD,1
4,SCE,1
4,SGU,1
4,SJT,1
4,SUN,1
4,SUX,1
4,TTN,1
4,TWF,1
4,TXK,1
4,VLD,1
5,10551,1
5,10785,1
5,10874,1
5,10980,1
5,10994,1
5,11003,1
5,11109,1
5,11122,1
5,11150,1
5,11423,1
5,11481,1
5,11540,1
5,11587,1
5,11603,1
5,11637,1
5,11953,1
5,12197,1
5,12206,1
5,12280,1
5,12323,1
5,12389,1
5,12402,1
5,12896,1
5,12945,1
5,12954,1
5,13184,1
5,13367,1
5,13486,1
5,13964,1
5,14108,1
5,14222,1
5,14252,1
5,14262,1
5,14321,1
5,14489,1
5,14524,1
5,14574,1
5,14689,1
5,14696,1
5,15249,1
5,15356,1
5,15380,1
5,15401,1
5,16218,1
5,ABR,1
5,ABY,1
5,ACV,1
5,ADQ,1
5,AVP,1
5,BGM,1
5,BTM,1
5,CDC,1
5,CDV,1
5,CMX,1
5,CNY,1
5,COU,1
5,CPR,1
5,DAB,1
5,DBQ,1
5,DIK,1
5,DVL,1
5,EAU,1
5,ERI,1
5,EWN,1
5,GRI,1
5,IAG,1
5,IMT,1
5,LAW,1
5,MEI,1
5,MKG,1
5,MMH,1
5,ORH,1
5,PHF,1
5,PLN,1
5,PPG,1
5,PSC,1
5,PSE,1
5,PUB,1
5,RDD,1
5,RDM,1
5,SAF,1
5,SCC,1
5,SCE,1
5,SWF,1
5,TOL,1
5,TXK,1
5,VLD,1
5,WYS,1
6,10135,1
6,10257,1
6,10469,1
6,10599,1
6,10800,1
6,11003,1
6,11066,1
6,11122,1
6,11140,1
6,11308,1
6,11471,1
6,11638,1
6,12217,1
6,12335,1
6,12391,1
6,12402,1
6,12448,1
6,12758,1
6,12898,1
6,12954,1
6,12982,1
6,13076,1
6,13230,1
6,13277,1
6,13377,1
6,13422,1
6,13433,1
6,13851,1
6,13871,1
6,14150,1
6,14193,1
6,14321,1
6,14524,1
6,14543,1
6,14576,1
6,14685,1
6,14696,1
6,14709,1
6,14711,1
6,14783,1
6,14794,1
6,14960,1
6,15323,1
6,15370,1
6,15376,1
6,15380,1
6,15624,1
6,15919,1
6,ABR,1
6,ACK,1
6,ACV,1
6,BLI,1
6,BRO,1
6,CDV,1
6,CHA,1
6,CLD,1
6,CMX,1
6,COD,1
6,COU,1
6,CPR,1
6,CSG,1
6,CWA,1
6,DBQ,1
6,DIK,1
6,DLH,1
6,ERI,1
6,EVV,1
6,EWN,1
6,GCK,1
6,GTR,1
6,INL,1
6,ITH,1
6,JMS,1
6,LAN,1
6,LBE,1
6,MBS,1
6,MFR,1
6,MHK,1
6,ORH,1
6,PHF,1
6,PLN,1
6,RDD,1
6,ROW,1
6,SGU,1
6,SMX,1
6,SWF,1
6,TYR,1
6,WRG,1
6,WYS,1
7,10140,1
7,10154,1
7,10257,1
7,10431,1
7,10469,1
7,10561,1
7,10627,1
7,10685,1
7,10779,1
7,10785,1
7,11042,1
7,11066,1
7,11146,1
7,11267,1
7,11540,1
7,11612,1
7,11638,1
7,11884,1
7,11982,1
7,11995,1
7,12156,1
7,12264,1
7,12389,1
7,12391,1
7,12402,1
7,12448,1
7,12758,1
7,12891,1
7,12945,1
7,12954,1
7,12992,1
7,13158,1
7,13244,1
7,13277,1
7,13296,1
7,13422,1
7,13933,1
7,14098,1
7,14570,1
7,14576,1
7,14685,1
7,14696,1
7,14794,1
7,14960,1
7,15096,1
7,15249,1
7,15356,1
7,15376,1
7,15624,1
7,ABY,1
7,ACK,1
7,ACV,1
7,AGS,1
7,APN,1
7,ATW,1
7,BJI,1
7,CPR,1
7,CSG,1
7,EGE,1
7,EYW,1
7,FAI,1
7,GRI,1
7,GUM,1
7,HIB,1
7,HLN,1
7,HRL,1
7,JMS,1
7,KTN,1
7,LAR,1
7,LBE,1
7,MDT,1
7,MHK,1
7,MKG,1
7,MLB,1
7,MOT,1
7,MQT,1
7,OAJ,1
7,ORH,1
7,PAH,1
7,PIB,1
7,PSE,1
7,PSG,1
7,PUB,1
7,RDD,1
7,RKS,1
7,SCC,1
7,SCE,1
7,SGU,1
7,SIT,1
7,STX,1
7,SUN,1
7,SWF,1
7,TWF,1
7,VLD,1
7,WRG,1
7,WYS,1
DAY_OF_WEEK,ORIGIN_AIRPORT,1
